date,entity,currency,account_type,balance
2025-07-31,Entity A,GBP,payable,1044105.83
2025-07-31,Entity A,JPY,payable,938138.58
2025-07-31,Entity A,CAD,payable,1003582.81
2025-07-31,Entity B,USD,payable,1245046.19
2025-07-31,Entity B,EUR,payable,1251460.7
2025-07-31,Entity B,GBP,payable,1249371.98
2025-07-31,Entity B,JPY,payable,1209794.51
2025-07-31,Entity B,CAD,payable,1239287.01
2025-07-31,Entity C,USD,payable,1186998.78
2025-07-31,Entity C,EUR,payable,1301425.8
2025-07-31,Entity C,GBP,payable,1234751.6
2025-07-31,Entity C,JPY,payable,1227341.2
2025-07-31,Entity C,CAD,payable,1310454.26
2025-08-01,Entity A,USD,payable,1239416.31
2025-08-01,Entity A,EUR,payable,1244082.69
2025-08-01,Entity A,GBP,payable,1245257.36
2025-08-01,Entity A,JPY,payable,1286391.32
2025-08-01,Entity A,CAD,payable,1306371.44
2025-08-01,Entity B,USD,payable,1318693.19
2025-08-01,Entity B,EUR,payable,1391985.98
2025-08-01,Entity B,GBP,payable,1199128.87
2025-08-01,Entity B,JPY,payable,1313455.59
2025-08-01,Entity B,CAD,payable,1266820.95
2025-08-01,Entity C,USD,payable,980430.96
2025-08-01,Entity C,EUR,payable,1264315.29
2025-08-01,Entity C,GBP,payable,1316571.3
2025-08-01,Entity C,JPY,payable,1283060.08
2025-08-01,Entity C,CAD,payable,1290098.12
2025-08-02,Entity A,USD,payable,1249229.25
2025-08-02,Entity A,EUR,payable,1268601.53
2025-08-02,Entity A,GBP,payable,1243395.12
2025-08-02,Entity A,JPY,payable,1241472.09
2025-08-02,Entity A,CAD,payable,1299684.42
2025-08-02,Entity B,USD,payable,1270396.15
2025-08-02,Entity B,EUR,payable,1232615.31
2025-08-02,Entity B,GBP,payable,1371682.92
2025-08-02,Entity B,JPY,payable,1239614.61
2025-08-02,Entity B,CAD,payable,1328284.93
2025-08-02,Entity C,USD,payable,1225542.27
2025-08-02,Entity C,EUR,payable,1302860.91
2025-08-02,Entity C,GBP,payable,1274578.4
2025-08-02,Entity C,JPY,payable,1259438.54
2025-08-02,Entity C,CAD,payable,1292470.51
2025-08-03,Entity A,USD,payable,1259129.09
2025-08-03,Entity A,EUR,payable,1224140.09
2025-08-03,Entity A,GBP,payable,1222329.14
2025-08-03,Entity A,JPY,payable,1193682.13
2025-08-03,Entity A,CAD,payable,1268861.27
2025-08-03,Entity B,USD,payable,1206486.51
2025-08-03,Entity B,EUR,payable,1256797.7
2025-08-03,Entity B,GBP,payable,1280337.82
2025-08-03,Entity B,JPY,payable,1264960.9
2025-08-03,Entity B,CAD,payable,1227713.45
2025-08-03,Entity C,USD,payable,1292991.2
2025-08-03,Entity C,EUR,payable,1240319.84
2025-08-03,Entity C,GBP,payable,1203272.27
2025-08-03,Entity C,JPY,payable,1245289.6
2025-08-03,Entity C,CAD,payable,1280110.59
2025-08-04,Entity A,USD,payable,1216431.56
2025-08-04,Entity A,EUR,payable,1278535.43
2025-08-04,Entity A,GBP,payable,1212595.09
2025-08-04,Entity A,JPY,payable,1218039.61
2025-08-04,Entity A,CAD,payable,1201564.98
2025-08-04,Entity B,USD,payable,1270756.52
2025-08-04,Entity B,EUR,payable,1241278.43
2025-08-04,Entity B,GBP,payable,952220.64
2025-08-04,Entity B,JPY,payable,1227559.72
2025-08-04,Entity B,CAD,payable,1280447.14
2025-08-04,Entity C,USD,payable,1239765.1
2025-08-04,Entity C,EUR,payable,1236304.3
2025-08-04,Entity C,GBP,payable,1021296.23
2025-08-04,Entity C,JPY,payable,1185140.88
2025-08-04,Entity C,CAD,payable,1226544.37
2025-08-05,Entity A,USD,payable,1215981.76
2025-08-05,Entity A,EUR,payable,1300282.56
2025-08-05,Entity A,GBP,payable,1285291.5
2025-08-05,Entity A,JPY,payable,1282930.03
2025-08-05,Entity A,CAD,payable,1164374.71
2025-08-05,Entity B,USD,payable,1247530.25
2025-08-05,Entity B,EUR,payable,1240643.93
2025-08-05,Entity B,GBP,payable,1230386.41
2025-08-05,Entity B,JPY,payable,1251941.58
2025-08-05,Entity B,CAD,payable,1223499.06
2025-08-05,Entity C,USD,payable,1277157.42
2025-08-05,Entity C,EUR,payable,1299210.64
2025-08-05,Entity C,GBP,payable,1295763.94
2025-08-05,Entity C,JPY,payable,1263032.14
2025-08-05,Entity C,CAD,payable,1348518.18
2025-08-06,Entity A,USD,payable,1368377.29
2025-08-06,Entity A,EUR,payable,1318715.96
2025-08-06,Entity A,GBP,payable,1303487.4
2025-08-06,Entity A,JPY,payable,1376299.37
2025-08-06,Entity A,CAD,payable,1363081.51
2025-08-06,Entity B,USD,payable,1266361.2
2025-08-06,Entity B,EUR,payable,1366211.14
2025-08-06,Entity B,GBP,payable,1316603.34
2025-08-06,Entity B,JPY,payable,1288341.82
2025-08-06,Entity B,CAD,payable,940349.24
2025-08-06,Entity C,USD,payable,1312021.64
2025-08-06,Entity C,EUR,payable,1244085.28
2025-08-06,Entity C,GBP,payable,1321928.49
2025-08-06,Entity C,JPY,payable,1334519.79
2025-08-06,Entity C,CAD,payable,1332754.99
2025-08-07,Entity A,USD,payable,1357421.24
2025-08-07,Entity A,EUR,payable,1375478.26
2025-08-07,Entity A,GBP,payable,1431105.97
2025-08-07,Entity A,JPY,payable,1385757.54
2025-08-07,Entity A,CAD,payable,1355553.44
2025-08-07,Entity B,USD,payable,1350480.26
2025-08-07,Entity B,EUR,payable,1363694.08
2025-08-07,Entity B,GBP,payable,1435957.77
2025-08-07,Entity B,JPY,payable,1363156.14
2025-08-07,Entity B,CAD,payable,1369696.4
2025-08-07,Entity C,USD,payable,1351195.63
2025-08-07,Entity C,EUR,payable,1414447.51
2025-08-07,Entity C,GBP,payable,1448881.66
2025-08-07,Entity C,JPY,payable,1388512.7
2025-08-07,Entity C,CAD,payable,1373799.09
2025-08-08,Entity A,USD,payable,1377825.47
2025-08-08,Entity A,EUR,payable,1280981.88
2025-08-08,Entity A,GBP,payable,1406160.19
2025-08-08,Entity A,JPY,payable,1381720.81
2025-08-08,Entity A,CAD,payable,1393487.83
2025-08-08,Entity B,USD,payable,1347895.66
2025-08-08,Entity B,EUR,payable,1360975.88
2025-08-08,Entity B,GBP,payable,1359913.15
2025-08-08,Entity B,JPY,payable,1417219.07
2025-08-08,Entity B,CAD,payable,1361203.76
2025-08-08,Entity C,USD,payable,1459660.57
2025-08-08,Entity C,EUR,payable,1393588.65
2025-08-08,Entity C,GBP,payable,1325326.85
2025-08-08,Entity C,JPY,payable,1371212.3
2025-08-08,Entity C,CAD,payable,1350287.15
2025-08-09,Entity A,USD,payable,1244161.54
2025-08-09,Entity A,EUR,payable,1395915.67
2025-08-09,Entity A,GBP,payable,1360062.54
2025-08-09,Entity A,JPY,payable,1353265.13
2025-08-09,Entity A,CAD,payable,1338552.98
2025-08-09,Entity B,USD,payable,1276656.13
2025-08-09,Entity B,EUR,payable,1312592.15
2025-08-09,Entity B,GBP,payable,1365608.07
2025-08-09,Entity B,JPY,payable,1289888.03
2025-08-09,Entity B,CAD,payable,1230666.06
2025-08-09,Entity C,USD,payable,1322852.59
2025-08-09,Entity C,EUR,payable,1326266.53
2025-08-09,Entity C,GBP,payable,1337359.37
2025-08-09,Entity C,JPY,payable,1361077.58
2025-08-09,Entity C,CAD,payable,1357441.07
2025-08-10,Entity A,USD,payable,1272589.49
2025-08-10,Entity A,EUR,payable,1310059.95
2025-08-10,Entity A,GBP,payable,1201479.91
2025-08-10,Entity A,JPY,payable,1282421.97
2025-08-10,Entity A,CAD,payable,1287300.23
2025-08-10,Entity B,USD,payable,1212656.21
2025-08-10,Entity B,EUR,payable,1202123.88
2025-08-10,Entity B,GBP,payable,1232401.01
2025-08-10,Entity B,JPY,payable,1235777.04
2025-08-10,Entity B,CAD,payable,1292375.48
2025-08-10,Entity C,USD,payable,1237657.15
2025-08-10,Entity C,EUR,payable,1227984.76
2025-08-10,Entity C,GBP,payable,1237773.35
2025-08-10,Entity C,JPY,payable,1306983.99
2025-08-10,Entity C,CAD,payable,1262760.43
2025-08-11,Entity A,USD,payable,1200102.07
2025-08-11,Entity A,EUR,payable,1202871.89
2025-08-11,Entity A,GBP,payable,1258954.53
2025-08-11,Entity A,JPY,payable,1177305.24
2025-08-11,Entity A,CAD,payable,1259892.44
2025-08-11,Entity B,USD,payable,1215691.97
2025-08-11,Entity B,EUR,payable,1200855.34
2025-08-11,Entity B,GBP,payable,1307308.13
2025-08-11,Entity B,JPY,payable,1165046.53
2025-08-11,Entity B,CAD,payable,1193124.68
2025-08-11,Entity C,USD,payable,1157974.86
2025-08-11,Entity C,EUR,payable,1245370.59
2025-08-11,Entity C,GBP,payable,1274839.67
2025-08-11,Entity C,JPY,payable,1274069.02
2025-08-11,Entity C,CAD,payable,1256230.06
2025-08-12,Entity A,USD,payable,1184595.79
2025-08-12,Entity A,EUR,payable,1177890.97
2025-08-12,Entity A,GBP,payable,1125653.82
2025-08-12,Entity A,JPY,payable,1273935.55
2025-08-12,Entity A,CAD,payable,1211259.73
2025-08-12,Entity B,USD,payable,1172822.33
2025-08-12,Entity B,EUR,payable,1245622.88
2025-08-12,Entity B,GBP,payable,1153590.03
2025-08-12,Entity B,JPY,payable,1208765.49
2025-08-12,Entity B,CAD,payable,1185595.44
2025-08-12,Entity C,USD,payable,1218047.69
2025-08-12,Entity C,EUR,payable,1189957.67
2025-08-12,Entity C,GBP,payable,1134463.49
2025-08-12,Entity C,JPY,payable,1195523.66
2025-08-12,Entity C,CAD,payable,1234455.17
2025-08-13,Entity A,USD,payable,1209218.1
2025-08-13,Entity A,EUR,payable,1241391.36
2025-08-13,Entity A,GBP,payable,1168565.57
2025-08-13,Entity A,JPY,payable,1209336.32
2025-08-13,Entity A,CAD,payable,1185406.34
2025-08-13,Entity B,USD,payable,1240265.99
2025-08-13,Entity B,EUR,payable,1211646.42
2025-08-13,Entity B,GBP,payable,1237989.7
2025-08-13,Entity B,JPY,payable,1253895.17
2025-08-13,Entity B,CAD,payable,1238051.5
2025-08-13,Entity C,USD,payable,1221311.49
2025-08-13,Entity C,EUR,payable,1170458.26
2025-08-13,Entity C,GBP,payable,1210275.31
2025-08-13,Entity C,JPY,payable,1189063.14
2025-08-13,Entity C,CAD,payable,1196624.2
2025-08-14,Entity A,USD,payable,1211928.52
2025-08-14,Entity A,EUR,payable,1187712.87
2025-08-14,Entity A,GBP,payable,1148616.35
2025-08-14,Entity A,JPY,payable,1200184.17
2025-08-14,Entity A,CAD,payable,1234645.07
2025-08-14,Entity B,USD,payable,1172982.81
2025-08-14,Entity B,EUR,payable,1227537.18
2025-08-14,Entity B,GBP,payable,1302920.63
2025-08-14,Entity B,JPY,payable,1267832.15
2025-08-14,Entity B,CAD,payable,1292651.55
2025-08-14,Entity C,USD,payable,1242555.0
2025-08-14,Entity C,EUR,payable,1273610.28
2025-08-14,Entity C,GBP,payable,1197951.3
2025-08-14,Entity C,JPY,payable,1201136.28
2025-08-14,Entity C,CAD,payable,1117344.28
2025-08-15,Entity A,USD,payable,1255554.74
2025-08-15,Entity A,EUR,payable,1269721.88
2025-08-15,Entity A,GBP,payable,1185981.83
2025-08-15,Entity A,JPY,payable,1197950.85
2025-08-15,Entity A,CAD,payable,1177954.44
2025-08-15,Entity B,USD,payable,1223415.06
2025-08-15,Entity B,EUR,payable,935991.88
2025-08-15,Entity B,GBP,payable,1138398.04
2025-08-15,Entity B,JPY,payable,1150366.64
2025-08-15,Entity B,CAD,payable,1235583.93
2025-08-15,Entity C,USD,payable,1227555.67
2025-08-15,Entity C,EUR,payable,1195096.96
2025-08-15,Entity C,GBP,payable,1272901.45
2025-08-15,Entity C,JPY,payable,1183381.99
2025-08-15,Entity C,CAD,payable,1201349.46
2025-08-16,Entity A,USD,payable,1177368.45
2025-08-16,Entity A,EUR,payable,1149693.05
2025-08-16,Entity A,GBP,payable,1091245.6
2025-08-16,Entity A,JPY,payable,1153974.5
2025-08-16,Entity A,CAD,payable,1130046.94
2025-08-16,Entity B,USD,payable,1180902.38
2025-08-16,Entity B,EUR,payable,1152671.26
2025-08-16,Entity B,GBP,payable,1150402.83
2025-08-16,Entity B,JPY,payable,1104692.48
2025-08-16,Entity B,CAD,payable,1137421.52
2025-08-16,Entity C,USD,payable,1185426.57
2025-08-16,Entity C,EUR,payable,1115561.07
2025-08-16,Entity C,GBP,payable,1145320.52
2025-08-16,Entity C,JPY,payable,1109164.69
2025-08-16,Entity C,CAD,payable,1099268.82
2025-08-17,Entity A,USD,payable,1064804.83
2025-08-17,Entity A,EUR,payable,1075151.23
2025-08-17,Entity A,GBP,payable,1147953.71
2025-08-17,Entity A,JPY,payable,1049980.77
2025-08-17,Entity A,CAD,payable,768484.61
2025-08-17,Entity B,USD,payable,1018196.25
2025-08-17,Entity B,EUR,payable,1081311.63
2025-08-17,Entity B,GBP,payable,1106298.31
2025-08-17,Entity B,JPY,payable,1035763.43
2025-08-17,Entity B,CAD,payable,743716.45
2025-08-17,Entity C,USD,payable,1082255.45
2025-08-17,Entity C,EUR,payable,1049396.33
2025-08-17,Entity C,GBP,payable,1076385.93
2025-08-17,Entity C,JPY,payable,1063758.65
2025-08-17,Entity C,CAD,payable,1106335.09
2025-08-18,Entity A,USD,payable,1046281.86
2025-08-18,Entity A,EUR,payable,1001375.98
2025-08-18,Entity A,GBP,payable,954752.85
2025-08-18,Entity A,JPY,payable,1066568.09
2025-08-18,Entity A,CAD,payable,1036507.56
2025-08-18,Entity B,USD,payable,1000453.0
2025-08-18,Entity B,EUR,payable,720395.49
2025-08-18,Entity B,GBP,payable,899911.39
2025-08-18,Entity B,JPY,payable,1067600.18
2025-08-18,Entity B,CAD,payable,1043652.85
2025-08-18,Entity C,USD,payable,943514.7
2025-08-18,Entity C,EUR,payable,988929.85
2025-08-18,Entity C,GBP,payable,1075959.9
2025-08-18,Entity C,JPY,payable,1071144.46
2025-08-18,Entity C,CAD,payable,1050778.2
2025-08-19,Entity A,USD,payable,1000141.8
2025-08-19,Entity A,EUR,payable,1010505.8
2025-08-19,Entity A,GBP,payable,1001949.27
2025-08-19,Entity A,JPY,payable,1052315.89
2025-08-19,Entity A,CAD,payable,972152.6
2025-08-19,Entity B,USD,payable,974954.31
2025-08-19,Entity B,EUR,payable,1047597.28
2025-08-19,Entity B,GBP,payable,1005411.84
2025-08-19,Entity B,JPY,payable,1062324.99
2025-08-19,Entity B,CAD,payable,980325.81
2025-08-19,Entity C,USD,payable,1004995.17
2025-08-19,Entity C,EUR,payable,970289.78
2025-08-19,Entity C,GBP,payable,1007480.81
2025-08-19,Entity C,JPY,payable,948044.42
2025-08-19,Entity C,CAD,payable,987680.96
2025-08-20,Entity A,USD,payable,984691.37
2025-08-20,Entity A,EUR,payable,1069898.45
2025-08-20,Entity A,GBP,payable,1070805.1
2025-08-20,Entity A,JPY,payable,972931.01
2025-08-20,Entity A,CAD,payable,1095496.95
2025-08-20,Entity B,USD,payable,1142038.13
2025-08-20,Entity B,EUR,payable,1043981.78
2025-08-20,Entity B,GBP,payable,1016496.95
2025-08-20,Entity B,JPY,payable,1155114.75
2025-08-20,Entity B,CAD,payable,989382.78
2025-08-20,Entity C,USD,payable,1042945.78
2025-08-20,Entity C,EUR,payable,1049326.41
2025-08-20,Entity C,GBP,payable,1095947.43
2025-08-20,Entity C,JPY,payable,1056531.08
2025-08-20,Entity C,CAD,payable,1022196.17
2025-08-21,Entity A,USD,payable,1045284.23
2025-08-21,Entity A,EUR,payable,1069658.73
2025-08-21,Entity A,GBP,payable,1043054.51
2025-08-21,Entity A,JPY,payable,1085244.62
2025-08-21,Entity A,CAD,payable,834130.86
2025-08-21,Entity B,USD,payable,1023570.09
2025-08-21,Entity B,EUR,payable,1074888.86
2025-08-21,Entity B,GBP,payable,1140281.77
2025-08-21,Entity B,JPY,payable,1061909.32
2025-08-21,Entity B,CAD,payable,1053034.37
2025-08-21,Entity C,USD,payable,1036080.13
2025-08-21,Entity C,EUR,payable,1084553.06
2025-08-21,Entity C,GBP,payable,1130501.98
2025-08-21,Entity C,JPY,payable,1163438.92
2025-08-21,Entity C,CAD,payable,1094747.58
2025-08-22,Entity A,USD,payable,1101317.14
2025-08-22,Entity A,EUR,payable,1073978.47
2025-08-22,Entity A,GBP,payable,1080654.73
2025-08-22,Entity A,JPY,payable,1120884.39
2025-08-22,Entity A,CAD,payable,1083122.38
2025-08-22,Entity B,USD,payable,1089226.09
2025-08-22,Entity B,EUR,payable,1094703.5
2025-08-22,Entity B,GBP,payable,1072084.27
2025-08-22,Entity B,JPY,payable,1092718.22
2025-08-22,Entity B,CAD,payable,1014941.15
2025-08-22,Entity C,USD,payable,1117670.83
2025-08-22,Entity C,EUR,payable,1189788.26
2025-08-22,Entity C,GBP,payable,1073635.65
2025-08-22,Entity C,JPY,payable,1110670.88
2025-08-22,Entity C,CAD,payable,1129780.44
2025-08-23,Entity A,USD,payable,1121783.16
2025-08-23,Entity A,EUR,payable,1060001.69
2025-08-23,Entity A,GBP,payable,998441.86
2025-08-23,Entity A,JPY,payable,1081263.82
2025-08-23,Entity A,CAD,payable,1075719.69
2025-08-23,Entity B,USD,payable,1056747.89
2025-08-23,Entity B,EUR,payable,752751.33
2025-08-23,Entity B,GBP,payable,1076321.76
2025-08-23,Entity B,JPY,payable,1088594.38
2025-08-23,Entity B,CAD,payable,1060104.22
2025-08-23,Entity C,USD,payable,1092812.2
2025-08-23,Entity C,EUR,payable,994376.77
2025-08-23,Entity C,GBP,payable,1053219.61
2025-08-23,Entity C,JPY,payable,1139460.75
2025-08-23,Entity C,CAD,payable,1039891.85
2025-08-24,Entity A,USD,payable,1007909.63
2025-08-24,Entity A,EUR,payable,1014144.71
2025-08-24,Entity A,GBP,payable,983470.92
2025-08-24,Entity A,JPY,payable,943731.93
2025-08-24,Entity A,CAD,payable,1022839.71
2025-08-24,Entity B,USD,payable,1037497.54
2025-08-24,Entity B,EUR,payable,1029962.96
2025-08-24,Entity B,GBP,payable,1026268.02
2025-08-24,Entity B,JPY,payable,1033784.8
2025-08-24,Entity B,CAD,payable,1072976.82
2025-08-24,Entity C,USD,payable,1024445.32
2025-08-24,Entity C,EUR,payable,1009099.86
2025-08-24,Entity C,GBP,payable,1020818.15
2025-08-24,Entity C,JPY,payable,1055237.04
2025-08-24,Entity C,CAD,payable,1088544.24
2025-08-25,Entity A,USD,payable,993706.85
2025-08-25,Entity A,EUR,payable,1022789.95
2025-08-25,Entity A,GBP,payable,1032366.9
2025-08-25,Entity A,JPY,payable,979129.48
2025-08-25,Entity A,CAD,payable,1019649.29
2025-08-25,Entity B,USD,payable,960205.65
2025-08-25,Entity B,EUR,payable,948070.59
2025-08-25,Entity B,GBP,payable,1033502.46
2025-08-25,Entity B,JPY,payable,1003477.61
2025-08-25,Entity B,CAD,payable,1026923.82
2025-08-25,Entity C,USD,payable,1018116.8
2025-08-25,Entity C,EUR,payable,979776.6
2025-08-25,Entity C,GBP,payable,1017022.43
2025-08-25,Entity C,JPY,payable,969508.55
2025-08-25,Entity C,CAD,payable,1074471.5
2025-08-26,Entity A,USD,payable,1000283.51
2025-08-26,Entity A,EUR,payable,1046690.91
2025-08-26,Entity A,GBP,payable,1012831.46
2025-08-26,Entity A,JPY,payable,1077339.17
2025-08-26,Entity A,CAD,payable,1041265.07
2025-08-26,Entity B,USD,payable,1033775.65
2025-08-26,Entity B,EUR,payable,1088650.39
2025-08-26,Entity B,GBP,payable,1055699.55
2025-08-26,Entity B,JPY,payable,1075188.1
2025-08-26,Entity B,CAD,payable,1015269.29
2025-08-26,Entity C,USD,payable,998329.65
2025-08-26,Entity C,EUR,payable,1058810.64
2025-08-26,Entity C,GBP,payable,1041768.47
2025-08-26,Entity C,JPY,payable,1079579.71
2025-08-26,Entity C,CAD,payable,1051325.99
2025-08-27,Entity A,USD,payable,1137592.52
2025-08-27,Entity A,EUR,payable,1064454.2
2025-08-27,Entity A,GBP,payable,1204926.98
2025-08-27,Entity A,JPY,payable,1122819.82
2025-08-27,Entity A,CAD,payable,969465.24
2025-08-27,Entity B,USD,payable,1095945.84
2025-08-27,Entity B,EUR,payable,1072957.52
2025-08-27,Entity B,GBP,payable,1143953.85
2025-08-27,Entity B,JPY,payable,1042009.79
2025-08-27,Entity B,CAD,payable,1140330.65
2025-08-27,Entity C,USD,payable,1163355.21
2025-08-27,Entity C,EUR,payable,1078408.74
2025-08-27,Entity C,GBP,payable,1156539.21
2025-08-27,Entity C,JPY,payable,1131444.92
2025-08-27,Entity C,CAD,payable,1193326.56
2025-08-28,Entity A,USD,payable,1172714.88
2025-08-28,Entity A,EUR,payable,1116007.71
2025-08-28,Entity A,GBP,payable,1111291.85
2025-08-28,Entity A,JPY,payable,1141901.37
2025-08-28,Entity A,CAD,payable,1106660.27
2025-08-28,Entity B,USD,payable,1218821.62
2025-08-28,Entity B,EUR,payable,1212503.05
2025-08-28,Entity B,GBP,payable,1195529.66
2025-08-28,Entity B,JPY,payable,1202675.37
2025-08-28,Entity B,CAD,payable,1330855.11
2025-08-28,Entity C,USD,payable,1196596.13
2025-08-28,Entity C,EUR,payable,1227328.11
2025-08-28,Entity C,GBP,payable,1180948.54
2025-08-28,Entity C,JPY,payable,1218732.44
2025-08-28,Entity C,CAD,payable,1197393.79
2025-08-29,Entity A,USD,payable,1234074.94
2025-08-29,Entity A,EUR,payable,1323251.62
2025-08-29,Entity A,GBP,payable,1297583.07
2025-08-29,Entity A,JPY,payable,1255965.54
2025-08-29,Entity A,CAD,payable,1158327.2
2025-08-29,Entity B,USD,payable,1236055.31
2025-08-29,Entity B,EUR,payable,1358616.78
2025-08-29,Entity B,GBP,payable,1241269.21
2025-08-29,Entity B,JPY,payable,1294624.38
2025-08-29,Entity B,CAD,payable,1308173.37
2025-08-29,Entity C,USD,payable,1259254.23
2025-08-29,Entity C,EUR,payable,1216822.81
2025-08-29,Entity C,GBP,payable,1153083.18
2025-08-29,Entity C,JPY,payable,1277862.2
2025-08-29,Entity C,CAD,payable,1217905.43
2025-08-30,Entity A,USD,payable,1257065.8
2025-08-30,Entity A,EUR,payable,1200026.96
2025-08-30,Entity A,GBP,payable,1239410.28
2025-08-30,Entity A,JPY,payable,963881.17
2025-08-30,Entity A,CAD,payable,1260763.52
2025-08-30,Entity B,USD,payable,1224047.36
2025-08-30,Entity B,EUR,payable,1238831.17
2025-08-30,Entity B,GBP,payable,1324470.07
2025-08-30,Entity B,JPY,payable,1212168.75
2025-08-30,Entity B,CAD,payable,1179441.85
2025-08-30,Entity C,USD,payable,1261660.05
2025-08-30,Entity C,EUR,payable,1262565.39
2025-08-30,Entity C,GBP,payable,1276661.16
